price,model_year,milage,brand,model,fuel_type,accident,clean_title,transmission_group,engine_liters,engine_cylinders,ext_color_group,int_color_group
20995.0,2005,122961.0,Chevrolet,SSR Base,Gasoline,None reported,Yes,Automatic,6.0,8.0,Red,Black
19750.0,2014,92861.0,Dodge,Challenger R/T,Gasoline,None reported,Yes,Automatic,5.7,8.0,Gray,Red
21400.0,2016,72000.0,Hyundai,Equus Signature,Gasoline,None reported,Yes,Automatic,5.0,8.0,White,Beige
649999.0,2019,6929.0,Lamborghini,Aventador SVJ Base,Gasoline,None reported,Yes,Automatic,6.5,12.0,Blue,Black
10500.0,2003,83000.0,Ford,Mustang GT,Gasoline,None reported,Yes,Automatic,4.6,8.0,Gray,Black
39599.0,2021,18031.0,Audi,e-tron Premium,Unknown,None reported,Unknown,Automatic,3.5,6.0,Blue,Black
78900.0,2023,8200.0,Toyota,Sequoia Limited,Hybrid,None reported,Yes,Automatic,3.4,6.0,Brown,Black
74900.0,2020,19000.0,Land,Rover Range Rover Sport HST MHEV,Hybrid,Unknown,Unknown,Other,3.0,6.0,Silver,Black
42599.0,2022,12875.0,Jeep,Grand Cherokee L Limited,Gasoline,None reported,Unknown,Automatic,3.6,6.0,Black,Black
36000.0,2015,32000.0,Maserati,GranTurismo Sport,Gasoline,None reported,Yes,Automatic,4.7,8.0,Beige,Brown
37500.0,2013,61145.0,BMW,M5 Base,Gasoline,At least 1 accident or damage reported,Yes,Automatic,4.4,8.0,White,Beige
43900.0,2022,9612.0,Mercedes-Benz,C-Class 4MATIC Sedan,Gasoline,None reported,Unknown,Automatic,3.5,6.0,Other,Other
143998.0,2023,3534.0,Land,Rover Range Rover Sport First Edition,Hybrid,None reported,Unknown,Automatic,4.4,6.0,Red,Black
14000.0,2011,152000.0,Ford,F-150 Lariat,Gasoline,None reported,Yes,Automatic,3.5,6.0,Brown,Beige
7000.0,2012,129567.0,Audi,A4 2.0T Premium,Gasoline,None reported,Yes,Automatic,2.0,4.0,White,Black
41995.0,2019,36000.0,BMW,540 i xDrive,Gasoline,At least 1 accident or damage reported,Yes,Automatic,3.0,6.0,Gray,Black
12500.0,2009,92008.0,BMW,X6 xDrive35i,Gasoline,None reported,Yes,Automatic,3.0,6.0,White,Black
10300.0,1998,63900.0,Ford,Mustang Base,Gasoline,None reported,Yes,Automatic,3.8,6.0,White,Gray
17500.0,2012,150900.0,Toyota,Sequoia Limited,Gasoline,None reported,Yes,Automatic,5.7,8.0,Black,Gray
50000.0,2019,43000.0,Dodge,Challenger R/T Scat Pack,–,None reported,Yes,Manual,3.5,6.0,Green,Black
63998.0,2018,38020.0,Land,Rover Range Rover 3.0L Supercharged,Gasoline,None reported,Unknown,Automatic,5.0,6.0,White,Other
61059.0,2021,14750.0,Audi,Q8 55 Premium Plus,Hybrid,None reported,Yes,Other,3.0,6.0,Silver,Black
23000.0,2015,52500.0,Subaru,WRX Base,Gasoline,None reported,Yes,Manual,2.0,4.0,Gray,Black
21000.0,2017,207571.0,Chevrolet,Suburban LT,Gasoline,At least 1 accident or damage reported,Yes,Automatic,5.3,8.0,Black,Black
29900.0,2020,39000.0,INFINITI,QX60 Pure,Gasoline,None reported,Yes,Automatic,3.5,6.0,Gray,Gray
28000.0,2011,66000.0,Porsche,Cayman Base,Gasoline,Unknown,Unknown,Automatic,2.9,6.0,Black,Brown
16000.0,2017,93500.0,INFINITI,QX60 Base,Gasoline,None reported,Yes,Automatic,3.5,6.0,Black,Black
64000.0,2018,7200.0,BMW,M4 Base,Gasoline,None reported,Yes,Automatic,3.0,6.0,Black,Black
238900.0,2022,1220.0,Maserati,MC20 MC20,Gasoline,None reported,Unknown,Automatic,3.5,6.0,Other,Other
90000.0,2023,8421.0,Land,Rover Defender SE,Hybrid,None reported,Yes,Automatic,3.0,6.0,Black,White
84900.0,2020,25520.0,BMW,M8 Base,Gasoline,None reported,Unknown,Automatic,4.4,8.0,Gray,Black
41999.0,2020,30554.0,Tesla,Model Y Performance,Unknown,None reported,Unknown,Automatic,3.5,6.0,Blue,Black
54900.0,2023,17000.0,Volvo,C40 Recharge Pure Electric Twin Ultimate,Unknown,None reported,Yes,Automatic,3.5,6.0,Gray,Blue
30999.0,2011,41314.0,Mercedes-Benz,SL-Class SL 550,Gasoline,At least 1 accident or damage reported,Yes,Other,5.5,8.0,Red,White
64500.0,2020,49899.0,Land,Rover Range Rover P525 HSE SWB,Gasoline,At least 1 accident or damage reported,Yes,Other,5.0,8.0,White,Black
4500.0,2012,186268.0,Ford,Escape XLT,E85 Flex Fuel,None reported,Yes,Automatic,3.0,6.0,Blue,Black
25995.0,2016,51335.0,Lexus,ES 350 Base,Gasoline,At least 1 accident or damage reported,Yes,Automatic,3.5,6.0,Silver,Black
99750.0,2019,10400.0,Porsche,718 Boxster GTS,Gasoline,None reported,Yes,Automatic,2.5,4.0,Gray,Black
142998.0,2020,20622.0,Mercedes-Benz,G-Class G 550,Gasoline,None reported,Unknown,Automatic,4.0,6.0,White,Black
45861.0,2022,19376.0,RAM,1500 Big Horn,Gasoline,None reported,Yes,Automatic,5.7,8.0,White,Black
187900.0,2020,12245.0,Audi,R8 5.2 V10 performance,Gasoline,None reported,Unknown,Automatic,5.2,10.0,Black,Black
57000.0,2006,77000.0,Mitsubishi,Lancer Evolution IX,Gasoline,None reported,Yes,Manual,2.0,4.0,Silver,Black
24000.0,2013,40000.0,Acura,TL Technology,Gasoline,None reported,Yes,Automatic,3.5,6.0,Blue,Gray
10000.0,2012,113000.0,Cadillac,CTS Luxury,Gasoline,None reported,Yes,Automatic,3.0,6.0,White,Beige
46000.0,2022,7600.0,Chevrolet,Camaro 1SS,Gasoline,At least 1 accident or damage reported,Yes,Manual,6.2,8.0,Gray,Black
29900.0,2022,20400.0,Toyota,Camry Hybrid LE,Hybrid,None reported,Yes,CVT,2.5,4.0,White,Gray
39000.0,2019,115000.0,Ford,Transit-350 XLT,Gasoline,None reported,Yes,Automatic,3.5,6.0,White,Gray
7000.0,2012,239000.0,Lexus,RX 450h Base,Hybrid,None reported,Yes,Automatic,3.5,6.0,Black,Black
32998.0,2014,62194.0,Jaguar,F-TYPE V6 S,Gasoline,None reported,Unknown,Automatic,3.0,6.0,Black,Black
38598.0,2020,22138.0,Jeep,Wrangler Sahara,Gasoline,None reported,Unknown,Automatic,3.6,6.0,Black,Black
62500.0,2017,48900.0,Porsche,718 Boxster S,Gasoline,None reported,Yes,Other,2.5,4.0,Blue,Black
117000.0,2014,21800.0,Audi,R8 5.2,Gasoline,None reported,Yes,Other,5.2,10.0,White,Black
16750.0,2016,68200.0,Lincoln,MKZ Base,Gasoline,At least 1 accident or damage reported,Yes,Automatic,3.7,6.0,Silver,Black
7000.0,2001,139000.0,Chevrolet,S-10 LS Crew Cab,Gasoline,None reported,Yes,Automatic,4.3,6.0,Red,Gray
130000.0,2021,76100.0,Mercedes-Benz,G-Class G 550 4MATIC,Gasoline,None reported,Yes,Automatic,4.0,8.0,Black,Black
54998.0,2022,14330.0,Lexus,RX 350 RX 350 F SPORT Handling,Gasoline,None reported,Unknown,Automatic,3.5,6.0,Black,Red
45999.0,2019,41906.0,BMW,750 i xDrive,Gasoline,At least 1 accident or damage reported,Yes,Automatic,4.4,8.0,Blue,White
21500.0,2016,164000.0,Chevrolet,Camaro 2SS,Gasoline,None reported,Yes,Automatic,6.2,8.0,Black,Red
7945.0,2013,161933.0,Ford,Fusion Hybrid SE,Hybrid,None reported,Yes,CVT,2.0,4.0,Blue,Black
34580.0,2022,22829.0,Hyundai,Santa Cruz 2.5T Limited,Gasoline,None reported,Unknown,Automatic,2.5,4.0,Gray,Black
59950.0,2023,5483.0,Lexus,RX 350 F Sport,Gasoline,None reported,Unknown,Automatic,2.4,4.0,White,Black
31000.0,2020,46891.0,Land,Rover Range Rover Evoque S,Gasoline,At least 1 accident or damage reported,Yes,Automatic,2.0,4.0,Gray,Black
39000.0,2019,72000.0,Chevrolet,Suburban LT,Gasoline,At least 1 accident or damage reported,Yes,Automatic,5.3,8.0,Blue,Beige
129900.0,2020,3400.0,Porsche,718 Spyder Base,Gasoline,None reported,Yes,Manual,4.0,6.0,White,Black
30000.0,2021,18000.0,Chevrolet,Camaro 1LT,Gasoline,At least 1 accident or damage reported,Yes,Automatic,3.6,6.0,White,Black
39998.0,2021,30630.0,Jeep,Gladiator Freedom,Gasoline,None reported,Unknown,Automatic,3.6,6.0,White,Black
33580.0,2007,24985.0,Toyota,Tacoma Double Cab,Gasoline,Unknown,Unknown,Automatic,4.0,6.0,Silver,Silver
93999.0,2023,9978.0,GMC,Yukon Denali Ultimate,Gasoline,None reported,Yes,Automatic,6.2,8.0,White,Beige
77999.0,2018,18500.0,Ford,Shelby GT350R Base,Gasoline,At least 1 accident or damage reported,Yes,Manual,5.2,8.0,Blue,Black
79990.0,2021,72843.0,Cadillac,Escalade Premium Luxury Platinum,Gasoline,None reported,Yes,Automatic,6.2,8.0,Beige,Other
20000.0,2017,67500.0,Buick,LaCrosse Base,Gasoline,None reported,Yes,Automatic,3.6,6.0,Black,Beige
65990.0,2020,43534.0,Tesla,Model X Long Range Plus,Unknown,None reported,Yes,Automatic,3.5,6.0,Black,Black
28500.0,2017,36900.0,Mercedes-Benz,E-Class E 300 4MATIC,Gasoline,None reported,Yes,Automatic,2.0,4.0,Gray,Beige
39998.0,2017,61720.0,Chevrolet,Tahoe LT,E85 Flex Fuel,At least 1 accident or damage reported,Unknown,Automatic,5.3,6.0,Silver,Black
43329.0,2022,35938.0,Kia,Telluride EX,Gasoline,None reported,Unknown,Automatic,3.8,6.0,White,Black
63100.0,2023,10748.0,Toyota,Tundra Hybrid Limited,Hybrid,None reported,Unknown,Automatic,3.4,6.0,Black,Black
107900.0,2023,4457.0,Audi,S8 4.0T quattro,Gasoline,None reported,Unknown,Automatic,4.0,8.0,Black,Black
26498.0,2018,108206.0,Nissan,Armada Platinum,Gasoline,At least 1 accident or damage reported,Unknown,Automatic,5.6,6.0,White,Black
46598.0,2020,32705.0,Land,Rover Discovery HSE,Diesel,None reported,Unknown,Automatic,3.0,6.0,Blue,Black
32913.0,2020,74026.0,Kia,Telluride S,Gasoline,None reported,Unknown,Automatic,3.8,6.0,Red,Black
45950.0,2020,24651.0,Lexus,GS 350 F Sport,Gasoline,None reported,Unknown,Automatic,3.5,6.0,White,Black
69000.0,2022,13000.0,BMW,X6 xDrive40i,Hybrid,None reported,Yes,Other,3.0,6.0,Gray,Orange
133500.0,2023,11700.0,Land,Rover Range Rover P400 SE SWB,Hybrid,None reported,Yes,Other,3.0,6.0,Gray,White
54000.0,2015,77500.0,Chevrolet,Silverado 3500 High Country,Diesel,None reported,Yes,Automatic,6.6,8.0,Black,Brown
7999.0,2007,82000.0,Maserati,Quattroporte Sport GT,Gasoline,At least 1 accident or damage reported,Yes,Other,4.2,8.0,Black,Black
489995.0,2017,1389.0,Dodge,Viper GTC,Gasoline,None reported,Yes,Manual,8.4,10.0,Black,Black
55329.0,2021,29830.0,Ford,Expedition Limited,Gasoline,None reported,Unknown,Automatic,3.5,6.0,Other,Black
17800.0,2016,83100.0,Mazda,Mazda6 i Grand Touring,–,None reported,Yes,Automatic,3.5,6.0,White,White
16500.0,2019,62660.0,Kia,Optima LX,Gasoline,None reported,Yes,Automatic,2.4,4.0,White,Black
59000.0,2018,56006.0,Land,Rover Range Rover Sport SVR,Gasoline,None reported,Yes,Other,5.0,8.0,Silver,White
52998.0,2021,31365.0,Lexus,RX 450h F SPORT Handling,Hybrid,None reported,Unknown,Other,3.5,6.0,Beige,Red
14900.0,2004,27600.0,Lincoln,Town Car Base,Gasoline,None reported,Yes,Automatic,4.6,8.0,Black,White
19600.0,2012,47245.0,Honda,Civic Si,Gasoline,None reported,Yes,Manual,2.4,4.0,White,Black
31990.0,2017,73948.0,Lexus,RX 450h Base,Hybrid,None reported,Yes,Automatic,3.5,6.0,White,Beige
31953.0,2019,36757.0,RAM,1500 Classic Warlock,E85 Flex Fuel,None reported,Yes,Automatic,3.6,6.0,Black,Black
48000.0,2023,4786.0,Tesla,Model Y Long Range,Unknown,None reported,Yes,Automatic,3.5,6.0,White,White
78900.0,2023,1900.0,Audi,RS 3 2.5T,Gasoline,None reported,Yes,Other,2.5,5.0,Gray,Black
15000.0,2014,52060.0,Hyundai,Genesis Coupe 3.8 R-Spec,Gasoline,At least 1 accident or damage reported,Yes,Manual,3.8,6.0,Black,Black
41500.0,2008,58000.0,Porsche,Boxster RS 60 Spyder,Gasoline,None reported,Yes,Manual,3.4,6.0,Silver,Black
26095.0,2010,52246.0,Ford,F-250 XLT,Diesel,None reported,Yes,Manual,6.4,8.0,Beige,Other
16999.0,2016,64290.0,Kia,Sorento EX,Gasoline,None reported,Unknown,Automatic,2.0,4.0,White,Black
21500.0,2009,37500.0,Nissan,370Z Touring,Gasoline,None reported,Yes,Manual,3.7,6.0,Silver,Orange
40750.0,2023,2121.0,Genesis,G70 2.0T,Gasoline,None reported,Yes,Automatic,2.0,4.0,White,Red
26000.0,2013,57000.0,Land,Rover Range Rover Sport Supercharged,Gasoline,None reported,Yes,Other,5.0,8.0,White,Beige
69500.0,2020,22000.0,Mercedes-Benz,S-Class S 560 4MATIC,Gasoline,None reported,Yes,Automatic,4.0,8.0,White,Beige
66500.0,2023,2000.0,Ford,Bronco Wildtrak Advanced,Gasoline,None reported,Yes,Automatic,2.7,6.0,Black,Black
32000.0,2018,61802.0,RAM,1500 SLT,E85 Flex Fuel,None reported,Yes,Automatic,3.6,6.0,Black,Gray
17500.0,2010,73000.0,Dodge,Challenger R/T,–,None reported,Yes,Automatic,3.5,6.0,Black,Black
7500.0,2013,110000.0,Chevrolet,Sonic LT,–,None reported,Yes,Automatic,3.5,6.0,Gray,Black
13500.0,2013,106700.0,Jeep,Grand Cherokee Laredo,E85 Flex Fuel,None reported,Yes,Automatic,3.6,6.0,Black,Black
35999.0,2013,75965.0,Audi,RS 5 4.2,Gasoline,At least 1 accident or damage reported,Yes,Automatic,4.2,8.0,White,Black
48995.0,2022,31804.0,Jeep,Grand Cherokee L Overland,Gasoline,At least 1 accident or damage reported,Yes,Automatic,3.6,6.0,Silver,Black
11500.0,1992,125800.0,Mazda,MX-5 Miata Base,–,None reported,Yes,Manual,3.5,6.0,Red,Black
6000.0,2005,116320.0,Chrysler,Crossfire Limited,Gasoline,At least 1 accident or damage reported,Yes,Automatic,3.2,6.0,Gray,Red
9900.0,2011,156875.0,Audi,S5 4.2 Premium Plus,Gasoline,At least 1 accident or damage reported,Yes,Manual,4.2,8.0,Black,Red
85000.0,2023,197.0,Tesla,Model X Base,Unknown,None reported,Yes,Automatic,3.5,6.0,Blue,Black
28500.0,2020,35200.0,Cadillac,CT4 Luxury,Gasoline,None reported,Yes,Automatic,2.0,4.0,Blue,Black
19000.0,2014,76000.0,Maserati,Ghibli S Q4,Gasoline,None reported,Yes,Automatic,3.0,6.0,Black,Black
34500.0,2019,29000.0,Jaguar,F-PACE 25t Premium,Gasoline,None reported,Yes,Automatic,2.0,4.0,White,Black
44495.0,2019,33499.0,BMW,750 i xDrive,Gasoline,At least 1 accident or damage reported,Yes,Automatic,4.4,8.0,Gray,Black
30999.0,2019,25779.0,Acura,TLX V6 Advance,Gasoline,At least 1 accident or damage reported,Unknown,Automatic,3.5,6.0,White,Black
9500.0,2015,76296.0,GMC,Terrain SLT-1,Gasoline,At least 1 accident or damage reported,Yes,Automatic,2.4,4.0,Gray,Black
12800.0,2014,29553.0,BMW,i3 Base w/Range Extender,Unknown,None reported,Yes,Automatic,0.65,6.0,Black,Gray
4500.0,2011,109902.0,Nissan,Versa 1.8 S,Gasoline,None reported,Yes,Automatic,1.8,4.0,Blue,Gray
33500.0,2019,23083.0,Mercedes-Benz,C-Class C 300 4MATIC,Gasoline,None reported,Yes,Automatic,2.0,4.0,White,Beige
4199.0,2003,143600.0,Toyota,Matrix XRS,Gasoline,None reported,Yes,Manual,1.8,4.0,Black,Black
54800.0,2021,22000.0,RAM,1500 Limited,Gasoline,None reported,Yes,Automatic,5.7,8.0,Black,Black
81500.0,2022,13000.0,Mercedes-Benz,AMG E 53 Base 4MATIC,Hybrid,None reported,Yes,Automatic,3.0,6.0,Silver,Black
28000.0,2018,53000.0,Audi,A5 2.0T Premium,Gasoline,At least 1 accident or damage reported,Yes,Automatic,2.0,4.0,White,Brown
52999.0,2019,44741.0,Lincoln,Navigator Reserve,Gasoline,None reported,Yes,Automatic,3.5,6.0,Beige,Beige
5700.0,2008,202000.0,Audi,A6 3.2 quattro,Gasoline,At least 1 accident or damage reported,Yes,Automatic,3.2,6.0,Blue,Gray
6995.0,2006,215000.0,Chevrolet,Silverado 1500 LT Crew Cab,Gasoline,At least 1 accident or damage reported,Yes,Automatic,6.0,8.0,Black,Black
49998.0,2019,77138.0,Mercedes-Benz,S-Class S 560,Gasoline,None reported,Unknown,Automatic,4.0,6.0,White,Black
25999.0,2018,90641.0,Volvo,XC90 T6 Momentum,Gasoline,None reported,Unknown,Automatic,2.0,4.0,White,Other
7700.0,2011,177702.0,Toyota,Camry SE,Gasoline,At least 1 accident or damage reported,Yes,Automatic,2.5,4.0,Gray,Gray
29497.0,2018,58350.0,Mercedes-Benz,Metris Base,Gasoline,None reported,Yes,Automatic,2.0,4.0,Black,Black
17000.0,2010,86170.0,Chevrolet,Camaro 2LT,Gasoline,At least 1 accident or damage reported,Yes,Automatic,3.6,6.0,Black,Black
20199.0,2012,36568.0,Mazda,MX-5 Miata Grand Touring,Gasoline,At least 1 accident or damage reported,Yes,Manual,2.0,4.0,Blue,Beige
16250.0,2015,54357.0,Ford,Escape SE,Gasoline,None reported,Yes,Automatic,1.6,4.0,White,Gray
59598.0,2015,20394.0,Mercedes-Benz,S-Class S 63 AMG,Gasoline,At least 1 accident or damage reported,Unknown,Automatic,5.5,6.0,Black,Black
31113.0,2023,7578.0,Kia,Niro EX,Hybrid,None reported,Unknown,Automatic,1.6,4.0,White,Black
20900.0,2010,64800.0,Porsche,Boxster Base,Gasoline,At least 1 accident or damage reported,Yes,Manual,2.9,6.0,Gray,Gray
27750.0,2016,117780.0,Toyota,4Runner Trail,Gasoline,None reported,Yes,Automatic,4.0,6.0,Gray,Black
18200.0,2019,33100.0,Hyundai,Kona EV SEL,Unknown,None reported,Yes,Automatic,3.5,6.0,Black,Black
18750.0,2016,86202.0,Land,Rover Range Rover Evoque SE,Gasoline,None reported,Yes,Automatic,2.0,4.0,Black,Black
19550.0,2012,163000.0,Ford,E350 Super Duty XLT,E85 Flex Fuel,None reported,Yes,Automatic,5.4,8.0,White,Gray
24900.0,2004,35400.0,Mercedes-Benz,SL-Class SL500 Roadster,Gasoline,None reported,Yes,Automatic,5.0,8.0,Black,Gray
22000.0,2018,31000.0,Jeep,Compass Trailhawk,Gasoline,None reported,Yes,Automatic,2.4,4.0,Gray,Black
40998.0,2018,103069.0,Mercedes-Benz,S-Class S 560 4MATIC,Gasoline,None reported,Unknown,Automatic,4.0,6.0,Blue,Brown
135800.0,2021,22480.0,Mercedes-Benz,G-Class G 550 4MATIC,Gasoline,None reported,Yes,Automatic,4.0,8.0,White,Brown
39500.0,2016,91000.0,Tesla,Model X P90D,Unknown,None reported,Yes,Automatic,3.5,6.0,Silver,White
44800.0,2010,41500.0,Lexus,IS-F Base,Gasoline,At least 1 accident or damage reported,Yes,Automatic,5.0,8.0,Blue,Black
13000.0,2010,91545.0,BMW,335 i,Gasoline,None reported,Yes,Automatic,3.0,6.0,Black,Black
162500.0,2022,4100.0,Audi,RS 7 4.0T,Hybrid,None reported,Yes,Automatic,4.0,8.0,Blue,Black
5000.0,2006,110000.0,Buick,Lucerne CXL,Gasoline,None reported,Yes,Automatic,4.6,8.0,Beige,Beige
18500.0,2016,88000.0,Lincoln,MKX Reserve,Gasoline,None reported,Yes,Other,2.7,6.0,Black,Black
37000.0,2018,42833.0,Nissan,Armada Platinum,Gasoline,None reported,Yes,Other,5.6,8.0,Blue,Gray
114998.0,2020,23278.0,Porsche,911 Carrera,Gasoline,None reported,Unknown,Automatic,3.0,6.0,Blue,Other
15300.0,1993,106983.0,Mercedes-Benz,E-Class 400E,–,None reported,Yes,Automatic,3.5,6.0,White,Gray
24995.0,2015,60100.0,BMW,435 Gran Coupe i,Gasoline,None reported,Yes,Automatic,3.0,6.0,Blue,Beige
69685.0,2022,17381.0,Jeep,Wagoneer Series III,Gasoline,None reported,Yes,Automatic,5.7,8.0,White,Black
12995.0,2013,63172.0,Cadillac,ATS 2.5L,Gasoline,At least 1 accident or damage reported,Yes,Automatic,2.5,4.0,Black,Black
10900.0,2010,72000.0,Ford,Transit Connect XLT,Gasoline,At least 1 accident or damage reported,Yes,Automatic,2.0,4.0,White,Gray
47500.0,2022,4820.0,Kia,EV6 GT-Line,Unknown,None reported,Yes,Automatic,3.5,6.0,Red,Black
25990.0,2014,67900.0,Audi,S5 3.0T Premium Plus,Gasoline,Unknown,Unknown,Manual,3.0,6.0,Silver,Black
38000.0,2018,51000.0,Toyota,Tundra SR,Gasoline,None reported,Yes,Automatic,5.7,8.0,Black,Gray
35000.0,2013,54500.0,Jeep,Wrangler Unlimited Freedom Edition,Gasoline,None reported,Yes,Automatic,3.6,6.0,Green,Black
16500.0,2006,61840.0,Maserati,Quattroporte Base,Gasoline,None reported,Yes,Other,4.2,8.0,Gray,Beige
16750.0,2006,28950.0,Mercedes-Benz,CLS-Class CLS500,Gasoline,Unknown,Unknown,Automatic,5.0,8.0,Blue,Beige
5000.0,2002,300000.0,GMC,Sierra 3500 SLE,Diesel,At least 1 accident or damage reported,Yes,Automatic,6.6,8.0,Black,Gray
17000.0,2011,103400.0,Nissan,Frontier SL,Gasoline,At least 1 accident or damage reported,Yes,Automatic,4.0,6.0,Gray,Gray
109900.0,2023,816.0,BMW,M5 Base,Gasoline,None reported,Unknown,Automatic,4.4,8.0,White,Black
489000.0,2016,719.0,Porsche,911 R,Gasoline,None reported,Yes,Manual,4.0,6.0,White,Black
81998.0,2023,3678.0,Land,Rover Defender X-Dynamic SE,Hybrid,None reported,Unknown,Automatic,3.0,6.0,White,Black
22000.0,2016,107000.0,Ford,F-150 XL,E85 Flex Fuel,At least 1 accident or damage reported,Yes,Automatic,5.0,8.0,White,Gray
114998.0,2022,5018.0,BMW,M8 Competition,Gasoline,None reported,Unknown,Automatic,4.4,6.0,Other,Black
71400.0,2010,13850.0,Porsche,911 Carrera S,Gasoline,None reported,Yes,Manual,3.8,6.0,Black,Black
11400.0,2008,46700.0,Volvo,XC70 3.2,Gasoline,Unknown,Unknown,Automatic,3.2,6.0,White,Beige
27798.0,2021,21478.0,Chrysler,300 Touring,Gasoline,None reported,Unknown,Automatic,3.6,6.0,Silver,Black
20499.0,2020,64200.0,Honda,Insight EX,Hybrid,At least 1 accident or damage reported,Yes,CVT,1.5,4.0,White,Black
36250.0,2006,31075.0,Porsche,Cayman S,Gasoline,None reported,Yes,Automatic,3.4,6.0,Black,Black
47800.0,2022,25250.0,Tesla,Model Y Performance,Unknown,None reported,Yes,Automatic,3.5,6.0,White,White
71950.0,2020,35400.0,BMW,M5 Competition,Gasoline,None reported,Yes,Automatic,4.4,8.0,Orange,Black
16000.0,2004,74030.0,Audi,S4 4.2 quattro,Gasoline,None reported,Yes,Manual,4.2,8.0,Silver,Gray
69998.0,2021,48549.0,Ford,F-250 Platinum,Diesel,None reported,Unknown,Automatic,6.7,8.0,Blue,Black
32500.0,2023,5182.0,Kia,Seltos S,Gasoline,None reported,Yes,Automatic,2.0,4.0,White,Black
33500.0,2019,31681.0,RAM,ProMaster 2500 High Roof,Gasoline,At least 1 accident or damage reported,Yes,Automatic,3.6,6.0,White,Black
80998.0,2020,23430.0,BMW,M760 M760i xDrive,Gasoline,None reported,Unknown,Automatic,6.6,6.0,White,Black
29000.0,2015,30300.0,Mercedes-Benz,E-Class E 400,Gasoline,At least 1 accident or damage reported,Yes,Automatic,3.0,6.0,White,Black
14599.0,2016,112000.0,Cadillac,XTS Luxury,Gasoline,At least 1 accident or damage reported,Yes,Automatic,3.6,6.0,Blue,Beige
19990.0,2014,127356.0,INFINITI,Q50 Premium,Gasoline,At least 1 accident or damage reported,Yes,Automatic,3.7,6.0,Black,Black
28890.0,2017,50600.0,Volkswagen,Touareg V6 Executive,Gasoline,At least 1 accident or damage reported,Yes,Automatic,3.6,6.0,Red,Brown
9950.0,2011,194000.0,Chevrolet,Suburban 1500 LTZ,E85 Flex Fuel,None reported,Yes,Automatic,5.3,8.0,Black,Black
44750.0,2021,33455.0,Toyota,Tundra SR5,Gasoline,None reported,Yes,Automatic,5.7,8.0,Green,Black
35750.0,2022,43000.0,BMW,X1 sDrive28i,Gasoline,None reported,Yes,Automatic,2.0,4.0,Gray,Black
35300.0,2016,46102.0,Mercedes-Benz,GL-Class GL 550 4MATIC,Gasoline,None reported,Yes,Automatic,4.7,8.0,Black,Beige
21000.0,2019,59000.0,Cadillac,XTS Luxury,Gasoline,None reported,Yes,Automatic,3.6,6.0,Black,Black
9500.0,2004,134000.0,Jaguar,XJ8 Base,Gasoline,At least 1 accident or damage reported,Yes,Automatic,4.2,8.0,Black,Beige
150000.0,2020,3715.0,Chevrolet,Camaro ZL1,Gasoline,None reported,Yes,Automatic,6.2,8.0,Black,Black
24000.0,2012,100245.0,Mercedes-Benz,Sprinter 2500,Diesel,At least 1 accident or damage reported,Yes,Automatic,3.0,6.0,White,Other
42999.0,2022,8583.0,Mercedes-Benz,C-Class C 300 4MATIC,Gasoline,None reported,Unknown,Automatic,2.0,4.0,Silver,Black
5700.0,2003,141800.0,Dodge,Dakota SLT,Gasoline,At least 1 accident or damage reported,Yes,Automatic,4.7,8.0,Red,Gray
13800.0,2012,77000.0,Audi,A5 2.0T Premium Plus,Gasoline,None reported,Yes,Automatic,2.0,4.0,White,Black
31500.0,2018,67035.0,Audi,A5 2.0T Premium,Gasoline,At least 1 accident or damage reported,Yes,Other,2.0,4.0,Other,Brown
19500.0,2012,61450.0,Audi,S5 3.0 Premium Plus,Gasoline,None reported,Yes,Automatic,3.0,6.0,White,Gray
